Product_ID,Product_Name,Category,Sub_Category,Price,Supplier
PROD01268,Sony Cricket Bat,Sports,Cricket Bat,10907,Amazon Seller
PROD01269,Boat Cricket Bat,Sports,Cricket Bat,29340,Vijay Sales
PROD01270,Dell Perfume,Beauty,Perfume,2342,Amazon Seller
PROD01271,Samsung Cooking Oil,Grocery,Cooking Oil,588,Amazon Seller
PROD01272,OnePlus Television,Electronics,Television,74956,Godrej Consumer
PROD01273,OnePlus Novel,Books,Novel,1101,DMart
PROD01274,Amul Cricket Bat,Sports,Cricket Bat,3104,Tata Consumer
PROD01275,OnePlus Handbag,Fashion,Handbag,4140,Croma
PROD01276,HP Shoes,Fashion,Shoes,4181,Amazon Seller
PROD01277,Puma Women Dress,Fashion,Women Dress,564,Vijay Sales
PROD01278,Nike Rice,Grocery,Rice,1741,DMart
PROD01279,Bajaj Football,Sports,Football,2667,Amazon Seller
PROD01280,Boat Lipstick,Beauty,Lipstick,3848,DMart
PROD01281,Reliance Lipstick,Beauty,Lipstick,3216,Croma
PROD01282,Lenovo Face Wash,Beauty,Face Wash,995,
PROD01283,Puma Face Wash,Beauty,Face Wash,4349,ITC Limited
PROD01284,Apple Face Wash,Beauty,Face Wash,3273,ITC Limited
PROD01285,Bajaj Rice,Grocery,Rice,1242,Tata Consumer
PROD01286,Adidas Perfume,Beauty,Perfume,3879,Amazon Seller
PROD01287,OnePlus Perfume,Beauty,Perfume,546,ITC Limited
PROD01288,Dell Shoes,Fashion,Shoes,1040,ITC Limited
PROD01289,Mi Laptop,Electronics,Laptop,148237,Amazon Seller
PROD01290,Boat Lipstick,Beauty,Lipstick,3793,Reliance Retail
PROD01291,Mi Shoes,Fashion,Shoes,7645,DMart
PROD01292,Nike Face Wash,Beauty,Face Wash,2754,Amazon Seller
PROD01293,Prestige Cricket Bat,Sports,Cricket Bat,4240,Tata Consumer
PROD01294,Prestige Dumbbell,Sports,Dumbbell,17664,Vijay Sales
PROD01295,Aashirvaad Football,Sports,Football,18533,Vijay Sales
PROD01296,Boat Laptop,Electronics,Laptop,44345,Amazon Seller
PROD01297,Sony Cooking Oil,Grocery,Cooking Oil,2966,Reliance Retail
PROD01298,Adidas Perfume,Beauty,Perfume,3755,BigBasket
PROD01299,Samsung Football,Sports,Football,29943,Amazon Seller
PROD01300,OnePlus Men T-Shirt,Fashion,Men T-Shirt,6570,BigBasket
PROD01301,HP Headphones,Electronics,Headphones,135716,ITC Limited
PROD01302,OnePlus Rice,Grocery,Rice,2071,DMart
PROD01303,HP Handbag,Fashion,Handbag,4017,Vijay Sales
PROD01304,OnePlus Face Wash,Beauty,Face Wash,153,DMart
PROD01305,OnePlus Biography,Books,Biography,2433,DMart
PROD01306,LG Laptop,Electronics,Laptop,19434,Croma
PROD01307,Reliance Laptop,Electronics,Laptop,83234,Croma
PROD01308,Samsung Mobile,Electronics,Mobile,114302,Amazon Seller
PROD01309,OnePlus Jeans,Fashion,Jeans,5714,Godrej Consumer
PROD01310,Dell Novel,Books,Novel,1625,Reliance Retail
PROD01311,Boat Smart Watch,Electronics,Smart Watch,101618,Vijay Sales
PROD01312,Godrej Rice,Grocery,Rice,2304,Flipkart Seller
PROD01313,LG Sofa,Home & Kitchen,Sofa,8496,BigBasket
PROD01314,Godrej LED Lamp,Home & Kitchen,LED Lamp,34883,DMart
PROD01315,OnePlus Football,Sports,Football,2406,Flipkart Seller
PROD01316,HP Academic Book,Books,Academic Book,1326,
PROD01317,Nike Biography,Books,Biography,2302,Godrej Consumer
PROD01318,LG Biography,Books,Biography,2454,Tata Consumer
PROD00005,Apple Academic Book,Books,Academic Book,964,ITC Limited
PROD01320,Bajaj Jeans,Fashion,Jeans,312,Flipkart Seller
PROD01321,Samsung Headphones,Electronics,Headphones,59350,Godrej Consumer
PROD01322,Reliance Lipstick,Beauty,Lipstick,2834,Croma
PROD01323,Tata Novel,Books,Novel,974,BigBasket
PROD01324,Adidas Mixer Grinder,Home & Kitchen,Mixer Grinder,20179,ITC Limited
PROD01325,Tata Biography,Books,Biography,616,Croma
PROD01326,Mi Sofa,Home & Kitchen,Sofa,40869,Reliance Retail
PROD01327,Bajaj Cooking Oil,Grocery,Cooking Oil,1403,Croma
PROD01328,HP Badminton Racket,Sports,Badminton Racket,26624,Reliance Retail
PROD01329,HP Football,Sports,Football,5591,Tata Consumer
PROD01330,Boat Spices,Grocery,Spices,1944,Vijay Sales
PROD01331,Lenovo Cricket Bat,Sports,Cricket Bat,10308,Godrej Consumer
PROD01332,Apple Dumbbell,Sports,Dumbbell,18059,Reliance Retail
PROD01333,Boat Handbag,Fashion,Handbag,6849,Croma
PROD01334,Nike Laptop,Electronics,Laptop,13171,Croma
PROD01335,Mi Shampoo,Beauty,Shampoo,3291,Amazon Seller
PROD01336,Adidas Academic Book,Books,Academic Book,1438,Reliance Retail
PROD01337,Prestige Sofa,Home & Kitchen,Sofa,33074,DMart
PROD01338,Adidas Sofa,Home & Kitchen,Sofa,14664,ITC Limited
PROD01339,Samsung Pressure Cooker,Home & Kitchen,Pressure Cooker,25024,Reliance Retail
PROD01340,Prestige Cooking Oil,Grocery,Cooking Oil,1867,ITC Limited
PROD01341,Lenovo Headphones,Electronics,Headphones,45390,DMart
PROD01342,Lenovo Sofa,Home & Kitchen,Sofa,20839,Croma
PROD01343,Lenovo Men T-Shirt,Fashion,Men T-Shirt,5843,Amazon Seller
PROD01344,Dell Men T-Shirt,Fashion,Men T-Shirt,3475,ITC Limited
PROD01345,Adidas Mobile,Electronics,Mobile,16542,Godrej Consumer
PROD01346,Boat Rice,Grocery,Rice,1962,Reliance Retail
PROD01347,Adidas Television,Electronics,Television,10893,Godrej Consumer
PROD01348,Bajaj Tea Powder,Grocery,Tea Powder,1364,DMart
PROD01349,Nike Jeans,Fashion,Jeans,4660,Croma
PROD01350,Samsung Biscuits,Grocery,Biscuits,1166,Amazon Seller
PROD01351,Samsung Jeans,Fashion,Jeans,424,Godrej Consumer
PROD01352,Bajaj Academic Book,Books,Academic Book,2372,Croma
PROD01353,Nike Biography,Books,Biography,729,BigBasket
PROD01354,Sony Novel,Books,Novel,441,BigBasket
PROD01355,Apple Biography,Books,Biography,1967,Reliance Retail
PROD01356,HP Men T-Shirt,Fashion,Men T-Shirt,7699,Reliance Retail
PROD01357,Reliance Headphones,Electronics,Headphones,0,Vijay Sales
PROD01358,OnePlus Shampoo,Beauty,Shampoo,4955,Tata Consumer
PROD01359,Adidas Biography,Books,Biography,1511,DMart
PROD01360,Dell Cricket Bat,Sports,Cricket Bat,19105,Amazon Seller
PROD01361,Samsung Headphones,Electronics,Headphones,124428,BigBasket
PROD01362,HP Badminton Racket,Sports,Badminton Racket,8092,DMart
PROD01363,Nike Handbag,Fashion,Handbag,7778,Croma
PROD01364,Boat Shampoo,Beauty,Shampoo,2760,Tata Consumer
PROD01365,Prestige Face Wash,Beauty,Face Wash,3993,Flipkart Seller
PROD01366,Dell Sofa,Home & Kitchen,Sofa,11693,BigBasket
PROD01367,OnePlus Tea Powder,Grocery,Tea Powder,2403,Amazon Seller
PROD01368,Aashirvaad Academic Book,Books,Academic Book,588,Croma
PROD01369,Adidas Academic Book,Books,Academic Book,2332,Tata Consumer
PROD01370,Puma Lipstick,Beauty,Lipstick,2096,ITC Limited
PROD01371,Aashirvaad Shoes,Fashion,Shoes,841,Croma
PROD01372,Godrej Handbag,Fashion,Handbag,6725,Vijay Sales
PROD01373,Apple Biography,Books,Biography,1117,Amazon Seller
PROD01374,Mi Cricket Bat,Sports,Cricket Bat,27918,Tata Consumer
PROD01375,OnePlus Television,Electronics,Television,126348,Croma
PROD01376,Dell Academic Book,Books,Academic Book,871,BigBasket
PROD01377,OnePlus Face Wash,Beauty,Face Wash,990,Godrej Consumer
PROD01378,Boat Biscuits,Grocery,Biscuits,2074,Reliance Retail
PROD01379,LG Laptop,Electronics,Laptop,5048,Amazon Seller
PROD01380,Dell Football,Sports,Football,17908,BigBasket
PROD01381,Bajaj Lipstick,Beauty,Lipstick,1784,Croma
PROD01382,Adidas LED Lamp,,LED Lamp,28990,Croma
PROD01383,Tata Television,Electronics,Television,138804,Vijay Sales
PROD01384,Adidas Cooking Oil,Grocery,Cooking Oil,305,Croma
PROD01385,Tata Academic Book,Books,Academic Book,2443,Croma
PROD01386,Tata Smart Watch,Electronics,Smart Watch,66667,Vijay Sales
PROD01387,Boat Badminton Racket,Sports,Badminton Racket,23823,Vijay Sales
PROD01388,Godrej Lipstick,Beauty,Lipstick,4565,DMart
PROD01389,HP Football,Sports,Football,5057,DMart
PROD01390,Amul Children Book,Books,Children Book,1858,Amazon Seller
PROD01391,LG Pressure Cooker,Home & Kitchen,Pressure Cooker,1260,Flipkart Seller
PROD01392,LG Cricket Bat,Sports,Cricket Bat,24136,Tata Consumer
PROD01393,LG Badminton Racket,Sports,Badminton Racket,3274,Amazon Seller
PROD01394,Dell Badminton Racket,Sports,Badminton Racket,29780,Godrej Consumer
PROD01395,Dell Shampoo,Beauty,Shampoo,4273,Vijay Sales
PROD01396,Aashirvaad Children Book,Books,Children Book,1605,DMart
PROD01397,OnePlus Shoes,Fashion,Shoes,360,Godrej Consumer
PROD01398,Lenovo Shampoo,Beauty,Shampoo,2305,Vijay Sales
PROD01399,Reliance Biography,Books,Biography,305,Godrej Consumer
PROD01400,Samsung Perfume,Beauty,Perfume,4853,Tata Consumer
PROD01401,LG Cricket Bat,Sports,Cricket Bat,24426,ITC Limited
PROD01402,Dell Tea Powder,Grocery,Tea Powder,2167,Flipkart Seller
PROD01403,Puma Academic Book,Books,Academic Book,2085,Flipkart Seller
PROD01404,OnePlus Dumbbell,Sports,Dumbbell,2229,Croma
PROD01405,HP Academic Book,Books,Academic Book,2009,ITC Limited
PROD01406,Godrej Perfume,Beauty,Perfume,2991,BigBasket
PROD01407,Reliance Pressure Cooker,Home & Kitchen,Pressure Cooker,46050,Godrej Consumer
PROD01408,Mi Dumbbell,Sports,Dumbbell,9034,Reliance Retail
PROD01409,Mi Badminton Racket,Sports,Badminton Racket,6040,Godrej Consumer
PROD01410,OnePlus Smart Watch,Electronics,Smart Watch,12156,BigBasket
PROD01411,LG Face Wash,Beauty,Face Wash,4241,Flipkart Seller
PROD01412,Nike Tea Powder,Grocery,Tea Powder,592,Godrej Consumer
PROD01413,Nike Dining Table,Home & Kitchen,Dining Table,1430,Flipkart Seller
PROD01414,Mi Novel,Books,Novel,769,Tata Consumer
PROD01415,Nike Pressure Cooker,Home & Kitchen,Pressure Cooker,46425,DMart
PROD01416,Lenovo Shampoo,Beauty,Shampoo,371,Croma
PROD01417,OnePlus Laptop,Electronics,Laptop,45409,Tata Consumer
PROD01418,Aashirvaad Biscuits,Grocery,Biscuits,1024,Tata Consumer
PROD01419,Bajaj Football,Sports,Football,19431,Croma
PROD01420,Samsung Smart Watch,Electronics,Smart Watch,18768,Amazon Seller
PROD01421,HP Lipstick,Beauty,Lipstick,2568,Tata Consumer
PROD01422,Aashirvaad Football,Sports,Football,22897,Vijay Sales
PROD01423,LG Perfume,Beauty,Perfume,4445,Vijay Sales
PROD01424,Dell Smart Watch,Electronics,Smart Watch,105140,Croma
PROD01425,Samsung Academic Book,Books,Academic Book,2326,Croma
PROD01426,OnePlus Biscuits,Grocery,Biscuits,2720,BigBasket
PROD01427,Nike Dining Table,Home & Kitchen,Dining Table,6940,BigBasket
PROD01428,Dell Badminton Racket,Sports,Badminton Racket,25834,DMart
PROD01429,Lenovo Football,Sports,Football,11556,Amazon Seller
PROD01430,Tata LED Lamp,Home & Kitchen,LED Lamp,44592,Reliance Retail
PROD01431,Tata Rice,Grocery,Rice,1734,Flipkart Seller
PROD01432,Dell Academic Book,Books,Academic Book,1589,DMart
PROD01433,Nike Dumbbell,Sports,Dumbbell,6826,Reliance Retail
PROD01434,Prestige Television,Electronics,Television,19911,Godrej Consumer
PROD01435,OnePlus Football,Sports,Football,21408,Flipkart Seller
PROD01436,Prestige Cricket Bat,Sports,Cricket Bat,28563,Godrej Consumer
PROD01437,Mi Shoes,Fashion,Shoes,6879,Amazon Seller
PROD01438,Nike Laptop,Electronics,Laptop,82219,Tata Consumer
PROD01439,Dell Cricket Bat,Sports,Cricket Bat,9556,Vijay Sales
PROD01440,Nike Dumbbell,Sports,Dumbbell,5807,Flipkart Seller
PROD01441,Aashirvaad Mixer Grinder,Home & Kitchen,Mixer Grinder,25966,Croma
PROD01442,Nike Smart Watch,Electronics,Smart Watch,51643,Tata Consumer
PROD01443,Bajaj Headphones,Electronics,Headphones,107926,Amazon Seller
PROD01444,Samsung Badminton Racket,Sports,Badminton Racket,5214,ITC Limited
PROD01445,Bajaj Biscuits,Grocery,Biscuits,2564,Flipkart Seller
PROD01446,Samsung Perfume,Beauty,Perfume,385,Flipkart Seller
PROD01447,Nike Television,Electronics,Television,121885,Reliance Retail
PROD01448,Tata Shampoo,Beauty,Shampoo,409,Vijay Sales
PROD01449,Boat Pressure Cooker,Home & Kitchen,Pressure Cooker,26146,Godrej Consumer
PROD01450,HP Television,Electronics,Television,130341,Vijay Sales
PROD01451,Apple Face Wash,Beauty,Face Wash,1950,Reliance Retail
PROD01452,Samsung Lipstick,Beauty,Lipstick,4746,ITC Limited
PROD01453,Adidas Dining Table,Home & Kitchen,Dining Table,26754,Reliance Retail
PROD01454,Amul Cricket Bat,Sports,Cricket Bat,18018,Croma
PROD01455,Adidas Headphones,Electronics,Headphones,58246,Amazon Seller
PROD01456,Aashirvaad Academic Book,Books,Academic Book,932,BigBasket
PROD01457,Samsung Badminton Racket,Sports,Badminton Racket,21164,Croma
PROD01458,Dell Face Wash,Beauty,Face Wash,1652,Amazon Seller
PROD01459,Tata Laptop,Electronics,Laptop,67517,Tata Consumer
PROD01460,Apple Face Wash,Beauty,Face Wash,2620,Tata Consumer
PROD01461,Tata Children Book,Books,Children Book,301,Croma
PROD01462,Reliance Smart Watch,Electronics,Smart Watch,111301,Flipkart Seller
PROD01463,Dell Handbag,Fashion,Handbag,5854,ITC Limited
PROD01464,Puma Handbag,Fashion,Handbag,7876,Flipkart Seller
PROD01465,HP Laptop,Electronics,Laptop,9997,Tata Consumer
PROD01466,Puma Academic Book,Books,Academic Book,684,Reliance Retail
PROD01467,Adidas Men T-Shirt,Fashion,Men T-Shirt,7023,Flipkart Seller
PROD01468,Mi Shampoo,Beauty,Shampoo,623,Flipkart Seller
PROD01469,OnePlus Headphones,Electronics,Headphones,62821,Flipkart Seller
PROD01470,Godrej Cooking Oil,Grocery,Cooking Oil,1431,Vijay Sales
PROD01471,Mi Mixer Grinder,Home & Kitchen,Mixer Grinder,36275,Amazon Seller
PROD01472,Reliance Pressure Cooker,Home & Kitchen,Pressure Cooker,39368,Amazon Seller
PROD01473,Samsung Mixer Grinder,Home & Kitchen,Mixer Grinder,18449,Amazon Seller
PROD01474,Sony Biscuits,Grocery,Biscuits,2902,Croma
PROD01475,Dell Novel,Books,Novel,1147,Godrej Consumer
PROD01476,Samsung Laptop,Electronics,Laptop,103600,Amazon Seller
PROD01477,Prestige Headphones,Electronics,Headphones,6664,Reliance Retail
PROD01478,Mi Men T-Shirt,Fashion,Men T-Shirt,7565,BigBasket
PROD01479,LG Lipstick,Beauty,Lipstick,1788,Amazon Seller
PROD01480,Lenovo Dumbbell,Sports,Dumbbell,15259,Vijay Sales
PROD01481,OnePlus Women Dress,Fashion,Women Dress,5966,Reliance Retail
PROD01482,HP Novel,Books,Novel,510,BigBasket
PROD01483,Tata Sofa,Home & Kitchen,Sofa,37050,DMart
PROD01484,Lenovo Men T-Shirt,Fashion,Men T-Shirt,1083,Godrej Consumer
PROD01485,Lenovo LED Lamp,Home & Kitchen,LED Lamp,14870,Tata Consumer
PROD01486,Nike Cooking Oil,Grocery,Cooking Oil,267,DMart
PROD01487,HP Laptop,Electronics,Laptop,135420,Amazon Seller
PROD02974,OnePlus Cricket Bat,Sports,Cricket Bat,7846,Amazon Seller
PROD01489,Godrej Pressure Cooker,Home & Kitchen,Pressure Cooker,16974,Croma
PROD01490,Reliance Children Book,Books,Children Book,577,Reliance Retail
PROD01491,Sony Novel,Books,Novel,269,Tata Consumer
PROD01492,Prestige Academic Book,Books,Academic Book,1113,Tata Consumer
PROD01493,Godrej Biography,Books,Biography,964,Croma
PROD01494,Boat Men T-Shirt,Fashion,Men T-Shirt,2165,Flipkart Seller
PROD01495,Bajaj Shoes,Fashion,Shoes,3376,DMart
PROD01496,Mi Headphones,Electronics,Headphones,131984,Reliance Retail
PROD01497,Bajaj Shampoo,Beauty,Shampoo,3827,Amazon Seller
PROD01498,LG Perfume,Beauty,Perfume,3849,DMart
PROD01499,Nike Dumbbell,Sports,Dumbbell,7126,Croma
PROD01500,Mi Men T-Shirt,Fashion,Men T-Shirt,788,BigBasket
PROD01501,Dell Men T-Shirt,Fashion,Men T-Shirt,4056,Vijay Sales
PROD01502,Puma Jeans,Fashion,Jeans,7561,BigBasket
PROD01503,OnePlus Novel,Books,Novel,846,Godrej Consumer
PROD01504,Prestige Novel,Books,Novel,1836,ITC Limited
PROD01505,Mi Shampoo,Beauty,Shampoo,3978,Tata Consumer
PROD01506,Godrej Mixer Grinder,Home & Kitchen,Mixer Grinder,48746,DMart
PROD01507,Godrej Jeans,Fashion,Jeans,5046,DMart
PROD01508,Mi Novel,Books,Novel,170,Vijay Sales
PROD01509,HP Mobile,Electronics,Mobile,137177,Reliance Retail
PROD01510,HP Lipstick,Beauty,Lipstick,902,Tata Consumer
PROD01511,Prestige Shampoo,Beauty,Shampoo,4675,Reliance Retail
PROD01512,Bajaj Badminton Racket,Sports,Badminton Racket,4848,Croma
PROD01513,Prestige Pressure Cooker,Home & Kitchen,Pressure Cooker,1543,Tata Consumer
PROD01514,Sony Dumbbell,Sports,Dumbbell,23545,Tata Consumer
PROD01515,Mi Spices,Grocery,Spices,149,Tata Consumer
PROD01516,Aashirvaad Shampoo,Beauty,Shampoo,1615,Croma
PROD01517,Tata Badminton Racket,Sports,Badminton Racket,28693,Flipkart Seller
PROD01518,Lenovo Perfume,Beauty,Perfume,367,BigBasket
PROD01519,OnePlus Perfume,Beauty,Perfume,4543,Godrej Consumer
PROD01520,Prestige Cooking Oil,Grocery,Cooking Oil,2591,Croma
PROD01521,Lenovo Cricket Bat,Sports,Cricket Bat,22607,Croma
PROD01522,Aashirvaad Mobile,Electronics,Mobile,100837,Tata Consumer
PROD01523,Amul Academic Book,Books,Academic Book,1650,Amazon Seller
PROD01524,Apple Cricket Bat,Sports,Cricket Bat,23743,DMart
PROD01525,Puma Jeans,Fashion,Jeans,4720,Flipkart Seller
PROD01526,Mi Badminton Racket,Sports,Badminton Racket,29045,DMart
PROD01527,Boat Cooking Oil,Grocery,Cooking Oil,1494,BigBasket
PROD01528,Nike Children Book,Books,Children Book,373,Flipkart Seller
PROD01529,Dell Dining Table,Home & Kitchen,Dining Table,32365,ITC Limited
PROD01530,HP Academic Book,Books,Academic Book,2328,ITC Limited
PROD01531,OnePlus Sofa,Home & Kitchen,Sofa,24626,Flipkart Seller
PROD01532,Prestige Shoes,Fashion,Shoes,956,Vijay Sales
PROD01533,Prestige Jeans,Fashion,Jeans,1195,Amazon Seller
PROD01534,LG Mixer Grinder,Home & Kitchen,Mixer Grinder,33027,Amazon Seller
PROD01535,Lenovo Cooking Oil,Grocery,Cooking Oil,2619,Reliance Retail
PROD01536,Apple Sofa,Home & Kitchen,Sofa,9152,Tata Consumer
PROD01537,Dell Sofa,Home & Kitchen,Sofa,48846,Reliance Retail
PROD01538,Prestige Pressure Cooker,Home & Kitchen,Pressure Cooker,1944,DMart
PROD01539,Boat Spices,Grocery,Spices,1736,Godrej Consumer
PROD01540,HP Dining Table,Home & Kitchen,Dining Table,39386,ITC Limited
PROD01541,Dell Spices,Grocery,Spices,1925,BigBasket
PROD01542,Adidas Novel,Books,Novel,853,BigBasket
PROD01543,Amul Shoes,Fashion,Shoes,2660,Reliance Retail
PROD01544,Adidas Jeans,Fashion,Jeans,4034,Amazon Seller
PROD01545,Apple Novel,Books,Novel,1318,Amazon Seller
PROD01546,Sony Women Dress,Fashion,Women Dress,2248,Flipkart Seller
PROD01547,Mi Smart Watch,Electronics,Smart Watch,38154,Tata Consumer
PROD01548,Sony Dining Table,Home & Kitchen,Dining Table,13945,ITC Limited
PROD01549,Boat Cricket Bat,Sports,Cricket Bat,11767,Amazon Seller
PROD01550,Apple Sofa,Home & Kitchen,Sofa,11155,ITC Limited
PROD01551,Tata Mixer Grinder,Home & Kitchen,Mixer Grinder,27013,Tata Consumer
PROD01552,Dell Cooking Oil,Grocery,Cooking Oil,1361,Amazon Seller
PROD01553,Lenovo Television,Electronics,Television,91843,BigBasket
PROD01554,Mi Perfume,Beauty,Perfume,1304,Godrej Consumer
PROD01555,Boat Badminton Racket,Sports,Badminton Racket,23081,Flipkart Seller
PROD01556,Reliance Badminton Racket,Sports,Badminton Racket,5068,ITC Limited
PROD01557,Tata Smart Watch,Electronics,Smart Watch,110284,Godrej Consumer
PROD01558,Dell Cooking Oil,Grocery,Cooking Oil,1513,Flipkart Seller
PROD01559,OnePlus Mixer Grinder,Home & Kitchen,Mixer Grinder,42529,DMart
PROD01560,Nike Novel,Books,Novel,951,Reliance Retail
PROD01561,Dell Television,Electronics,Television,27905,ITC Limited
PROD01562,HP Shampoo,Beauty,Shampoo,2703,Godrej Consumer
PROD01563,Amul Academic Book,Books,Academic Book,1778,Amazon Seller
PROD01564,Amul Badminton Racket,Sports,Badminton Racket,13152,Croma
PROD01565,Amul Smart Watch,Electronics,Smart Watch,97105,BigBasket
PROD01566,Bajaj Face Wash,Beauty,Face Wash,3739,Vijay Sales
PROD01567,Adidas Biscuits,Grocery,Biscuits,720,Vijay Sales
PROD01568,LG Badminton Racket,Sports,Badminton Racket,27878,Godrej Consumer
PROD01569,LG Academic Book,Books,Academic Book,1001,BigBasket
PROD01570,Prestige Perfume,Beauty,Perfume,4938,Vijay Sales
PROD01571,Godrej Mobile,Electronics,Mobile,76651,Vijay Sales
PROD01572,Dell Handbag,Fashion,Handbag,6118,Godrej Consumer
PROD01573,Bajaj Cooking Oil,Grocery,Cooking Oil,811,Vijay Sales
PROD01574,HP LED Lamp,Home & Kitchen,LED Lamp,3267,BigBasket
PROD01575,Adidas Spices,Grocery,Spices,2073,ITC Limited
PROD01576,Puma Badminton Racket,Sports,Badminton Racket,1379,Reliance Retail
PROD01577,Adidas Jeans,Fashion,Jeans,5547,Tata Consumer
PROD01578,Godrej Smart Watch,Electronics,Smart Watch,52021,Tata Consumer
PROD01579,Tata Football,Sports,Football,4411,BigBasket
PROD01580,OnePlus Face Wash,Beauty,Face Wash,3063,Godrej Consumer
PROD01581,Nike Lipstick,Beauty,Lipstick,3999,Flipkart Seller
PROD01582,Mi LED Lamp,Home & Kitchen,LED Lamp,1649,BigBasket
PROD01583,Reliance Handbag,Fashion,Handbag,1497,Croma
PROD01584,Amul Shampoo,Beauty,Shampoo,1437,Reliance Retail
PROD01585,Godrej Dining Table,Home & Kitchen,Dining Table,42197,Croma
PROD01586,Adidas Smart Watch,Electronics,Smart Watch,143834,Flipkart Seller
PROD01587,Sony Novel,Books,Novel,537,Godrej Consumer
PROD01588,Apple Cooking Oil,Grocery,Cooking Oil,1371,Croma
PROD01589,Nike Tea Powder,Grocery,Tea Powder,2857,Croma
PROD01590,Mi Television,Electronics,Television,97177,Amazon Seller
PROD01591,Lenovo Laptop,Electronics,Laptop,78771,Croma
PROD01592,Godrej Biscuits,Grocery,Biscuits,1443,Amazon Seller
PROD01593,LG Laptop,Electronics,Laptop,136958,DMart
PROD01594,Apple Cooking Oil,Grocery,Cooking Oil,2562,ITC Limited
PROD01595,Apple Spices,Grocery,Spices,2926,Flipkart Seller
PROD01596,Prestige Lipstick,Beauty,Lipstick,1054,Amazon Seller
PROD01597,Amul Headphones,Electronics,Headphones,86677,Croma
PROD01598,OnePlus Shoes,Fashion,Shoes,4585,Croma
PROD01599,Tata Jeans,Fashion,Jeans,6398,Flipkart Seller
PROD01600,LG Women Dress,Fashion,Women Dress,5936,DMart
PROD01601,Bajaj Pressure Cooker,Home & Kitchen,Pressure Cooker,9033,Flipkart Seller
PROD01602,Prestige Face Wash,Beauty,Face Wash,254,Tata Consumer
PROD01603,Reliance Biscuits,Grocery,Biscuits,854,Flipkart Seller
PROD01604,Mi Television,Electronics,Television,20536,Tata Consumer
PROD01605,Reliance Smart Watch,Electronics,Smart Watch,22366,BigBasket
PROD01606,Samsung Cricket Bat,Sports,Cricket Bat,26136,Flipkart Seller
PROD01607,Mi Novel,Books,Novel,969,Amazon Seller
